date,qc00000132,qc00000135,qc00000207,qc00000208,qc00000211,qc00000219,qc00000230,qc00000231,qc00000235,qc00000237,qc00000238,qc00000240,qc00000241,qc00000247,qc00000248,qc00000250,qc00000255,qc00000278,qc00000281,qc00000301,qc00000304
5/09/1980,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/09/1980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0
8/09/1980,0,0.01,0,0,0,0.3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9/09/1980,0,0,0,0,6.4,10,0,0,0,0.1,0,7,0,0,0,0,0,8.3,0,0,0
10/09/1980,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,11.5,0,0
11/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/1980,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/1980,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,3.4,79.9,0,0
17/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
18/09/1980,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
19/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
20/09/1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,0
21/09/1980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,23.3,NA,0
22/09/1980,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2.3,0,9.3,6.6,NA,0
23/09/1980,0,0,0,0,12.8,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,NA,0
24/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
25/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
26/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
27/09/1980,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
28/09/1980,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,7.7,NA,2.2
29/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,85,2.8,NA,0.1
30/09/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.3,NA,0
1/10/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,0,0
3/10/1980,0,0,0,0,0,0,0,0,0,0,0,6.5,2.2,0,1.4,0,0,0.2,4.2,0.3,0.6
4/10/1980,0,0,0,0,24.8,0,0,0,0,0,0,0,0.4,0,0.4,0,0,3.1,1,0,9.2
5/10/1980,0,0,0,0,3,10,0,0,1.5,5.7,6.8,0,8.9,0,4,15.8,0,0,1.3,0.01,5
6/10/1980,0,0,0,0,0,2,0,0,0,1.5,0,0,0.2,0,1.9,5.2,0,0,0,0,10.7
7/10/1980,0,0,0,0,0,8,0,0,0.5,3,3.6,17.2,16,0,11.4,17.1,0,0,3.7,0.01,0.3
8/10/1980,0.7,0,0,0,0,0,0,0,0,2.6,0,0,0.6,0,2.1,8.4,0,0,29.5,0.01,0.7
9/10/1980,0,0,0,0,8.4,0,0,0,0,12.7,4.8,11,9.1,0,2.6,17.7,0,0.7,4.2,0,5.5
10/10/1980,0,0,0,0,0,0,0,0,0,16.7,6.1,0,0,0,0,0,0.3,0,0.9,0,1.1
11/10/1980,0,0,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0.6,0,0,3.2,0,5.4
12/10/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,0,4.1
13/10/1980,0,0,0,0,60.5,2,0,0,0,0,0,1.5,0,0,0,2.2,0,101.4,19.2,0,1
14/10/1980,0,0,0,0,11.4,10,0,0,0,0,0,2.5,0,0,0,0,0,2.4,4.8,0.01,0.9
15/10/1980,0,0,0,0,0,0,0,0,0,0,0,2.5,27.8,0,0,10,0,0,0,0.2,7.8
16/10/1980,4,0,0,0,0,23,0,0,0.2,0.3,0.01,22,11.7,0,9.3,32,0,0.8,0,0,10.5
17/10/1980,0,0,0,0,1.4,4,0.01,5.2,0.5,2.9,0,0,8.4,0,15.7,2,1.5,32,55.5,0.1,4.3
18/10/1980,0,0,0,0,0,0.3,0,0,0.1,8.1,0,4,2.6,0,4.6,1.7,0,8.2,18.9,0.3,5.3
19/10/1980,0,0,0,0,60,3,0,0,0,23.6,0.01,10,4.6,0,2.9,26.1,0,11.4,2.1,0,3.9
20/10/1980,0,0,0.4,0,3.2,1.5,0.01,0,0,0,0,12,1.1,0.01,4.9,5.4,0,0,31.2,0.01,2.9
21/10/1980,0,0,0,0,0,0.3,0,0,0,4.7,0,2.5,0.01,0,0,13.4,0,0.7,2.1,0,28.8
22/10/1980,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,0,0,0,1.6
23/10/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,48.8,0,0
24/10/1980,0,0,0,0,5.3,35.3,0,0,0,0,0,1,0,0,0.3,4,0,2.8,8,0,3.3
25/10/1980,0,0,0,0,6.1,4,0,0,0,0,0,11,0,0,0,0,0,0,12.5,0,14.5
26/10/1980,0,0,0,0,0,0,0,0,0,0.2,0,4.8,0,0,0,0,0,0,0,0,0
27/10/1980,0,0,0,0,0,0,0,0,0,0,0,7,0.01,0,0,18,0,0,16.4,0,0
28/10/1980,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,13.5,2,0,0
29/10/1980,0,0,0,0,0,40.8,0,0,0,4.4,0.8,12.7,1.8,0,0.7,7,0,37.3,40,0,2.8
30/10/1980,0,0,0,0,1.1,11,0,0,0,0.3,0,0,0,0,0,0,0,13,1.6,0,0
31/10/1980,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13.4,2.2,0,0.2
1/11/1980,NA,0,0,0,17.3,35,0,0,0,0.9,0.8,3,0,0,0,3.2,0,59.4,4.1,0.4,7.6
2/11/1980,NA,0,0,0,0,5.5,0.2,0,0,0,0,0,0,0,0,1.1,0,4.8,3.2,0,12.6
3/11/1980,NA,0,0,0,0,0,0,0,0,18.6,0.8,0,0,0,0,2,0,0,2.2,0,4
4/11/1980,0,0,0,0,0,0,0,0,1,1.9,0.8,0,0,0,0,2.4,0,0,2.8,0,0.8
5/11/1980,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0.3,9,0.6,0,3.4
6/11/1980,1,0.2,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,4.5
7/11/1980,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4,0,0,0
8/11/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,30.8,0,0,0
9/11/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0
10/11/1980,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.2,0,36.1,0,0,0
11/11/1980,0,0,0,0,1.4,2,0,0,0,0,0,0,0,0,0,0,0,1.2,18.1,0,0
12/11/1980,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
13/11/1980,0,0,0,0,0,22.3,0,0,0,0,0,0,0,0,0,2.4,0,0,16.2,0,0
14/11/1980,0,0,0,0,2.3,11,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
15/11/1980,0,0,0,0,0,0,0,0,0,0.6,0,11.8,0,0,0,1.8,0,0,0.6,0,0
16/11/1980,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4.6,0,0,0.5,0,0
17/11/1980,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,20.6,0,3
18/11/1980,0,0,0,0,0,5,0,0,0,2.1,0,21.5,3.1,0,2.4,13,0,1.6,41.8,0.01,3.8
19/11/1980,0,0,0,0,0,3,0,0,6.8,0,0,5,0,0,0.1,14.3,0,9.7,0.1,0,7.2
20/11/1980,0,0,0,0,5.8,3,0,0,0,0,0,3,0,0,0,0.7,0,0,3.9,0,0
21/11/1980,0,0,0,0,0,18,0,0,0,0.4,0.4,30.5,2.9,0,3.8,6.5,1.1,9.8,21.2,0,3.6
22/11/1980,0,0,0,0,0,10,0,0,0.7,1.4,0.8,7.5,0.1,0,2.1,7.6,2,20.8,1.1,0,7.3
23/11/1980,0,0,0,0,11.9,4,0.01,0,0,2.3,0,12,8,0,1.3,0,0,0,9.3,0,1.6
24/11/1980,0,0.2,0,0,5.2,14,0,0,0,0.5,7,26.5,1.4,0,2.1,23.5,0.2,0,0,0,3
25/11/1980,0,0,0,0,18,50,0,0,0,0.6,0,3,0,0,0,8.9,0,0,0.6,0,4.8
26/11/1980,0,0,4.4,0,1.4,7,0,4.1,1.8,12.7,4.7,3,3,8,1.7,7,3,2.8,0.1,0,16.7
27/11/1980,0,0,0,0,34.7,14,0,0,0,7,0,1,0,0,0,3.5,0,0.5,51.7,0,12.3
28/11/1980,0,0,0,0,0,0,0,0,0,5,0.9,21,0.4,0,0,0,0,0,0,0,3.3
29/11/1980,0,0,1.2,0,0,0,0,0,1.2,8,7,20,11.5,0.5,8.2,2.4,2.5,0,2,0,3.8
30/11/1980,0,0,0,0,0,0,0,0,2,14.1,0.7,16,3.6,0,11.6,5,0.4,5.4,5,0,7.7
1/12/1980,0,0,0,NA,0,0,0,0,0.2,12.6,0,9,12.2,0,9.3,8.1,0,0,0,0,9.8
2/12/1980,0.3,0,0,NA,0,0,0,0,0,0,0,8.5,0,0,8.8,4.7,0,0,0.7,0,11.8
3/12/1980,0,0,0,NA,0,0,0,0,0,0,0,1,3.4,0,0,0,0,0,0,0,3.1
4/12/1980,0,0,0,NA,3.2,0,0,0,0,0,0,0,0,0,0,0,0,21.2,11.8,0,0
5/12/1980,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,2.9
6/12/1980,0,0,0,NA,0,2,0,0,0,0,0,4.5,0,0,0,3.5,0,3,19.4,0,0
7/12/1980,0,0,0,NA,0,1,0,0,0,0,0,3,0.4,0,0,2.2,0,0,0,0,0.7
8/12/1980,0,0,0,NA,0,37,0.01,0,0.1,2.8,0.5,12,0.3,0,7,10.5,0.1,34.5,4.2,0.2,5.5
9/12/1980,0,0,0,NA,46.5,22.5,0.01,1.5,0.2,0,0,12,3.3,0.01,12.1,8.2,0,30.9,1.7,0.01,8.5
10/12/1980,4.8,0.9,0,NA,0,35,0.01,0,0.9,8.4,3.2,14.5,0,0.01,2.9,5.2,2.3,6.6,0.2,0.01,17.5
11/12/1980,1,0,0,NA,2.9,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,15.6
12/12/1980,0,0,2.9,NA,0,0,0,0,1.4,11.1,5.4,0,2.1,2,1.6,13,7,0,0,0,1.1
13/12/1980,0,0,0,NA,0,0,0,0,0,2,0.01,13,0,0,2.4,0,0,0,0.6,0,2.6
14/12/1980,0,0,0,NA,0,0,0,0,0,9.2,0,39,0,0,2.4,33.3,0,7.1,12.6,0,0.7
15/12/1980,0,0,0,NA,0.7,25,0,0,0,2.6,0,10.5,1.6,0,0.2,9,0,10.3,19.1,0,0
16/12/1980,0.3,0,0,NA,0,0,0,0,0,0.4,0,0,0,0,1,0,0,0,0.4,0,19.2
17/12/1980,0,0,0,NA,1.3,0,0,0,0,0,0,0,0,0,0.1,0,0,3.5,0,0,0
18/12/1980,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/12/1980,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
20/12/1980,0,0,0,NA,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21/12/1980,0,0,0,NA,42.7,25,0,0,0,1,0,0,0,0,0,0,0,39,0,0,0
22/12/1980,0,0,0,NA,0,9,0.01,0,0,0.1,0,0,0,0,0,0,0,0.4,2.1,0,1.4
23/12/1980,0,0,0,NA,12.4,0,0.01,0,0,0,0,4,0,0,0.2,0,0,56.4,0.1,0,0
24/12/1980,0,10,0,NA,6,3,0.01,0,0,11,0.01,6,0.01,0.01,14.4,3.7,0,48.2,9.5,0,4.1
25/12/1980,3,0,0,NA,0,0,0,0,0,23.1,1.8,0,1.2,0,4.9,6.3,0,0,0,0,0
26/12/1980,0,0,0,NA,11,0,0,0,0,0,0,5.6,0,0,0,3.4,0,0,0,0,0
27/12/1980,0,0,0,NA,0,35,0,0,0,0,0,0,0,0,0,0,0,17.4,0,0,0
28/12/1980,0,0,0,NA,0,0.3,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,2.2
29/12/1980,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/1980,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/12/1980,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0
1/01/1981,0,0,0,0,0,0,0,0,0,0.1,0,1,0,0,1.3,0.5,0,12.6,0.5,0,0
2/01/1981,0,0,0,0,0,3,0,0,0,1.1,0,15,0.01,0,2,0,0,12.7,0,0,0.2
3/01/1981,0,0,0,0,0,2,0,0,0,0.4,0,12,0.01,0,0,10.5,0,0,1.6,0,9.3
4/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0
5/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,0
6/01/1981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0,0,19.5,0.2,0,0
7/01/1981,0,0,0.3,0,19.5,8,0,0,0,11.3,7,2,0,0,1.5,10,0.5,3.2,61.9,0,3.3
8/01/1981,0,0,0,0,0,15.5,0.01,0,0,9.6,2.4,4.8,0,0,2.1,0,0,2.2,33.1,0,21.4
9/01/1981,0,0,0,0,16.5,4.3,0,0,1.2,15.2,8.5,0.3,0.01,0,0.4,0,0.3,6.6,10,0.01,1.8
10/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,9.7
11/01/1981,0,0,0,0,0,0,0,0,0.6,7.3,0,0,0,0,6.5,0,0,0,0,0,0.2
12/01/1981,0.7,0,0,0,0,14,0.01,0,0,6.7,0,0,0,0,9.5,0,0,58.8,7,0,0
13/01/1981,0,0,0,0,0,9.5,0,0,0,0.4,0,0,0,0,14.7,3.7,0,15.8,27.1,0,0
14/01/1981,0,0,0,0,0,15,0,0,0.1,1.2,0,8,0,0,4.6,12.1,0,0,0,0,0.1
15/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
16/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
17/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0
18/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,15.2
19/01/1981,0,0,0,0,0,11,0,0,0,1.7,0,0,0.4,0,5.2,10,0,0.8,0,0,0.3
20/01/1981,0,1.5,0,0,0,3,0,0,0,1.6,0,0,1.8,0,18.4,20.9,0,2.3,0,0,1.7
21/01/1981,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,4.8
22/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/1981,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.3,0,0,0,0,0,0
26/01/1981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27/01/1981,0,0,0,0,0,8,0,0,0,0,0,2,0,0,1.1,3.5,0,0,20.8,0,0
28/01/1981,0,0,0,0,0,7,0,0,0,0.5,0,10,3.4,0,0.7,1.5,0,0.5,0.4,0,3.9
29/01/1981,0.3,0,0,0,7.1,30,0,0,0,0.6,0,1.8,2.2,0,0.8,12,0,8.7,62.8,0.01,2.8
30/01/1981,0.2,0,0,0,0,3.3,0,0,0,3.7,0,1.8,0,0,0,0,0,5.4,28.4,0,2.9
31/01/1981,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2.7,0,0,0,3,0,0.6
1/02/1981,0,0,0,0,5.4,4.5,0,0,0,5.3,1.6,1,0,0,3,2.7,0.3,1.5,17,0,9.6
2/02/1981,2.3,0.6,0,0,0.5,7,0,0,0,0.7,0.01,7,0,0,1,1.7,0,0,19.3,0,3.1
3/02/1981,0.6,1.5,0,0,4,0.3,0,0,0,6.7,1.3,1,1,0,2.3,4.8,0,0,11.2,0.6,7
4/02/1981,6,2,0.3,2.3,0,9.5,0.5,0,0.3,33.5,14.3,7,0,0,19.5,2.5,0.2,0,5.7,0.01,8.7
5/02/1981,5.2,4,0,0,10.2,4,0,0,0.2,10.2,0.01,7,0,0,4.5,3.3,0.8,0.8,0,0,4.4
6/02/1981,3,5,0,0,0,0,0,0,0.5,9.9,8.3,4.4,0,0,5.1,0,0.3,7,0,0.01,14.6
7/02/1981,0,0,0,0,0,0,0,0,0,0.9,0,7,0,0,2.3,0,0,2.6,14.4,0,5.1
8/02/1981,0,0,0,0,9,5,0,0,0,6.3,1.4,4,0,0,1,0,0,1.1,27.9,0,0.6
9/02/1981,0.5,0,0,0,0,31.5,0,0,0,1.4,1,10.2,4.4,0,2.7,11.1,0.3,17.5,16.8,0,13.5
10/02/1981,0,0,0,0,0,10,0,0,0,0.8,0,0,0,0,0,0,0,0,11.1,0,14.9
11/02/1981,0,0,0,0,0,3,0,0,0,1.1,0,0.9,0,0,4.2,0,0,0,0,0,0.8
12/02/1981,0,0,0,0,0,0,0,0,0,55.3,0.5,0,0.01,0,8.9,13.5,0,29.9,0,0,8.4
13/02/1981,0,0,0,0,0,0,0,0,0,18.8,1.2,3.5,0,0,25.2,11.9,0.4,12.8,0,0,2.4
14/02/1981,0,0.4,0,0,14.7,3,0,0,0,0.2,0,6,0.01,0,8.7,0,0,5.6,0.3,0,0.7
15/02/1981,0,0,0,0,18.9,0,0,0,0,0.4,0,0,0,0,4,0,0,0,7.6,0,0
16/02/1981,0,0,0.2,0.6,0,2,0.01,0,0,4.4,7.4,6,0,0,1.8,4.5,0.1,18.6,14.5,0,7.8
17/02/1981,0.2,0.2,0,0.6,7.1,10,0.8,1.2,0.1,8.5,14.9,21.5,5.2,0,8.4,1.1,0.01,17.2,7.1,1.8,0.01
18/02/1981,0.3,0,0,0,7.2,5,0.01,0,1.1,15.5,0.8,1.4,0,0,5.2,0.5,1.2,3.5,0,0.01,15.6
19/02/1981,5,0,0,0,0,3.3,0.01,0,1.5,10.9,7.4,10,3.2,0,13,12.2,3.9,22.2,0.5,0.5,14
20/02/1981,1,0,0,0,12.1,33,0,0,0.5,3.1,0,0.4,0,0,0.2,0,0,19.7,19.2,1,5.7
21/02/1981,1,4,0.5,0.6,0,5,0.3,0,4.3,10.4,4.5,3.1,48.4,0,29,45.8,3.2,0,0.5,0.01,23.1
22/02/1981,0.3,0,0.6,0,0,62,0.01,0,0.7,17.7,0.8,0,0.3,0,3.4,0,0.4,0,8.1,0.1,1.4
23/02/1981,0,0.5,0.1,0,8.6,4,0.01,0,1.8,20.5,0,29.8,5.7,0,12.8,0,0.9,10.9,58.1,0.01,12.2
24/02/1981,2,0,0.1,0,0,12,0.01,0,0.1,24.7,5.9,8,2.8,0,18,9.6,1.7,14,3.4,1.5,7.3
25/02/1981,0,0,0,0,2.1,26,0,0,0.2,0.3,5.2,4,0,0,2.9,9.2,2.7,13.2,0,0,4.3
26/02/1981,2,0,0,0,0,4,0,0,0,0,0.01,9,0,0,0.4,0,0,31.6,73.9,0.01,0
27/02/1981,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0.8,14.8,0,22.7,10.2,0,1.3
28/02/1981,0,0,0,0,33,36,0,0,0,0,0,0,0,0,0.4,5.9,0,25.4,0.2,0,0
1/03/1981,0,0,0,0,5.1,35.3,0,0,0,0,0,0,0,0,0,0,0,12.3,3.9,0.01,0
2/03/1981,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/03/1981,0,0,0,0,23.2,1,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0
4/03/1981,0,0,0,0.3,0,0,0.01,0,0.4,4.4,8,0,3.9,0,2.7,0,0,0,0,0,5.3
5/03/1981,17.8,40,0,0.1,51.6,0,0,0,12.1,11.1,5.9,0,10,0,32,21.5,4.6,0,0.3,0.01,0
6/03/1981,12,0,18.4,4.7,5.6,18,0.01,0,37.6,17.1,3.4,3.8,7.8,12,7.5,2.4,41.4,32.7,0,0.4,18.6
7/03/1981,3,0,1.1,3.4,28.1,15,0.5,0,24.5,74.3,21.6,3.1,2.5,1.5,14.8,8.5,8.8,0,4.7,1,6.3
8/03/1981,0.5,0,0.01,9.6,2.5,5.5,3.2,5.4,33.5,28,14,7.8,14.7,0,20.4,6.7,30,41.2,8.5,8.7,39.3
9/03/1981,2,11,2.6,0.8,4.2,10,0,5,75.8,31.3,25.5,5.5,8.3,6.6,82.8,33.7,75.4,77.3,1.8,0,8.1
10/03/1981,1,0,0.9,0.4,0,0,0.2,0,122.4,44.7,10.8,4,0,1.5,57.2,1.3,31.2,0,0,9.9,1.3
11/03/1981,0,0,1.1,0.6,0,0,2.8,1,46.6,26.6,5.4,22.9,3.6,1,11,20.3,7.1,30.9,0,0,2.5
12/03/1981,15,8,1.6,0,0,4,0,0,44.6,25.5,6.6,11,2.5,1,10,3.5,7.3,3,0.9,0.7,4.3
13/03/1981,12,40,0,0,0,0,0,0,170.9,32.3,0.1,0,0,0,27,0,13.4,0,0,0,1.4
14/03/1981,8.2,0,0,0,12.8,0,0,0,2,12.9,2.4,0,0,0,19,8.4,2.3,0,0,0,0
15/03/1981,0,0,0,0,0,11,0,0,4.2,10.3,4,0,0,0,12.1,0,0,0,0,0,2.7
16/03/1981,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,5.3,0,0,0,0.4,0,0
17/03/1981,0,0,0,0,8.7,30,0,0,0,4.2,0.9,1,0,0,18.2,0,0,56.2,50.6,0,2.6
18/03/1981,0,0,0,0,8,0,0,0,4,0.6,0.6,2.1,0,0,15.6,0,0,0,0.3,0.01,1.8
19/03/1981,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0.2,0,0,0,0,0,0
20/03/1981,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,1.8,38.5,0,0,0
21/03/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29.2,0,0
22/03/1981,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
23/03/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/1981,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,22.8,0,0,0
25/03/1981,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.1,0,3.4
26/03/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,1.9
27/03/1981,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,2.9,0,0,0.8,0,0,0.2
28/03/1981,0,0,0,0,0,0,0,0,0.1,4.1,7.1,0,0,0,3.5,0,0,0,0,0.01,0.8
29/03/1981,0,1.5,0,0,0,5,0,0,0,0.9,0.3,0,0,0,3.8,0,0,0,0,0.3,1.8
30/03/1981,0,0,0,0,27.3,7,0,0,0,0,0,3.5,0,0,0,0,0,37.3,53.3,0,1.3
31/03/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,2.1
1/04/1981,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.9,13.6,0.01,0
2/04/1981,0,0,0,0,0,0,0,0,0,1.9,1.9,0,0,0,0.8,0,0,0,1.5,0,0
3/04/1981,0,0,0,0,0,6,0,0,0,0.6,0,0,0,0,5.2,0,0,7.8,30.9,0,0
4/04/1981,0,0,0,0,0,2,0,0,0.3,2.8,0,11,0,0,10.3,0,0,0,4.2,0.5,2
5/04/1981,0,0,0,0.1,5.4,1,0,0,0.2,1.6,1.4,8,0,0.01,3.2,0,0.3,4,25.2,1.6,0
6/04/1981,0,0,0,0.4,3.8,0,0.01,0,0.7,33.6,13.5,9.5,2,0,16,0,0.3,30.7,11.4,0.3,1.2
7/04/1981,8.5,13.3,0,0,2.8,3,0,0,0.2,0,0.5,11,0,0,5.3,0,0,3.1,0,0,0
8/04/1981,3,0.3,0,0,8.4,0,0.01,0,0.4,4.9,1,14.5,2.5,0,4,16.4,0.8,0,4.6,0.01,1
9/04/1981,0,0,0,0,0,3,0,0,0.1,0.2,1,3.2,0.4,0,1.7,0,0,2.1,4.3,0.01,0.01
10/04/1981,2,0,0,0,14.3,0.3,0,0,0,0,0,4.5,0,0,2.1,0,0,0,16,0,0
11/04/1981,0.8,0,0,0.2,0,43,0.01,0,0,3.9,2.7,1.6,0,0,0.9,0,0,17.4,46.1,0,1.4
12/04/1981,4,0,0,0,0,0,0,0,0,17.4,0.9,1,0,0,4,0,0,15.2,99,0.01,12.2
13/04/1981,0,14,0,0.2,13.2,18,0,0,8,6.6,16.5,8.8,21.8,0,10.4,0,16.1,10.7,5,0,0.4
14/04/1981,0,0,0,0,0,0,0.01,0,14.2,27,22,1.4,0,0.01,3,0,2,0,1,0.01,2.4
15/04/1981,0,0,0,0,0,0,0,0,0.2,9.8,3.5,10.7,0,0,9.2,1.1,0,3.2,0,0,0.6
16/04/1981,0,0.6,0,0,76.1,11,0,0,0,12.3,6.8,19.2,3,0,11.9,0.5,0,0,0.3,0,2.3
17/04/1981,0,0,0,0,0.9,7,0,0,0,0.6,1,3,0.9,0,1.1,2,0,27.6,39,0,7.8
18/04/1981,2,0,0,0,0,27,0,0,0,4.8,0,2.5,13.5,0,3.5,3.1,0.4,7.3,9.4,0,0.8
19/04/1981,0,0,0,0,0,11,0,0,0,9.9,0,0,0,0,0.3,0,0,1.2,32,0,0
20/04/1981,0,0,0,0,11.2,19,0,0,0,0.2,0,0,0,0,0,0,0,3.4,0,0,0
21/04/1981,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,4.5,19.5,0,0.3
22/04/1981,0.4,0,0,0,0,2,0,0,0,0,0,0,0,0,1.4,0,0.1,0,0,0,0.01
23/04/1981,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1.5,0,0,0,4.2,0,0
24/04/1981,0,0,0,0,35.7,21.5,0,0,0,1.9,0,0,0,0,1.4,0,0,21.8,4.5,0,0
25/04/1981,0,0,0,0,1.1,1,0,0,0,5.2,0,0,0,0,0,0,0,0,7,0,0.2
26/04/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.1
